Date,Open,High,Low,Close,Volume
2024-05-13,205.37,207.45,203.16,203.73,152,200
2024-05-10,204.08,206.64,203.08,206.28,145,200
2024-05-09,201.46,204.44,199.97,203.93,167,800
2024-05-08,199.60,202.67,199.58,200.34,177,200
2024-05-07,199.90,204.02,199.55,200.13,209,600
2024-05-06,194.27,201.86,194.27,199.92,242,800
2024-05-03,182.00,194.28,182.00,193.74,426,500
2024-05-02,184.84,185.05,175.37,178.42,456,400
2024-05-01,181.81,181.96,170.63,173.22,695,600
2024-04-30,183.11,187.44,181.10,182.57,317,000
2024-04-29,182.92,184.41,182.88,183.57,124,500
2024-04-26,184.05,184.89,182.57,182.75,153,700
2024-04-25,183.57,183.57,182.25,182.57,321,400
2024-04-24,185.81,187.59,183.00,184.36,174,400
2024-04-23,183.65,187.80,182.78,186.27,251,800
2024-04-22,182.82,185.35,182.30,182.97,194,100
2024-04-19,180.44,183.35,180.00,182.58,210,000
2024-04-18,180.97,182.30,180.12,181.00,336,300
2024-04-17,183.34,183.83,179.46,180.85,204,800
2024-04-16,182.03,183.47,180.60,182.12,123,300
2024-04-15,183.73,183.73,181.04,182.20,187,000
2024-04-12,182.79,184.00,180.17,182.67,176,000
2024-04-11,183.57,184.79,182.28,184.07,169,000
2024-04-10,183.21,184.57,182.17,182.57,182,000
2024-04-09,187.28,187.81,184.11,186.30,117,300
2024-04-08,187.26,189.10,186.14,186.37,96,100
2024-04-05,185.77,186.91,184.73,185.83,180,300
2024-04-04,187.06,188.26,185.25,185.62,153,600
2024-04-03,182.55,185.29,182.42,185.12,152,400
2024-04-02,185.23,186.01,181.72,183.12,186,900
2024-04-01,185.56,188.30,184.52,186.00,149,900
2024-03-28,186.52,187.35,184.49,185.52,212,200
2024-03-27,184.33,186.38,184.33,186.15,135,000
2024-03-26,183.06,184.22,182.07,182.64,478,000
2024-03-25,185.38,185.53,182.12,182.48,157,900
2024-03-22,187.25,187.57,184.57,185.37,142,400
2024-03-21,185.72,189.32,185.17,187.09,212,500
2024-03-20,183.83,185.27,183.06,184.14,165,800
2024-03-19,184.34,185.14,183.89,183.89,157,700
2024-03-18,186.12,189.64,184.29,184.31,154,600
2024-03-15,183.71,186.06,183.33,185.94,667,400
2024-03-14,184.98,185.88,182.65,184.41,290,900
2024-03-13,186.85,187.22,183.50,185.13,245,800
2024-03-12,186.50,186.61,184.60,185.85,383,500
2024-03-11,186.78,186.90,182.25,186.32,496,900
2024-03-08,188.50,188.50,185.16,186.25,238,600
2024-03-07,187.17,187.98,184.62,187.00,224,900
2024-03-06,187.08,187.80,185.00,186.23,237,500
2024-03-05,189.58,190.72,185.30,185.40,293,000
2024-03-04,188.87,191.49,188.87,190.24,183,700
2024-03-01,188.64,189.10,186.51,188.57,286,600
2024-02-29,188.49,189.05,186.97,188.00,444,300
2024-02-28,182.96,186.60,182.96,186.37,189,400
2024-02-27,184.84,187.91,182.68,183.49,259,600
2024-02-26,184.75,187.17,182.47,183.75,282,000
2024-02-23,185.13,186.77,183.65,185.45,298,100
2024-02-22,183.00,185.76,181.75,184.78,275,300
