Date,Open,High,Low,Close,Adj Close,Volume
2023-09-14,81.46,83.03,81.46,82.95,80.70,285,600
2023-09-13,80.33,80.93,79.95,80.20,78.02,207,700
2023-09-12,80.53,81.09,80.07,80.24,78.06,293,600
2023-09-11,81.14,81.34,80.80,81.08,78.88,212,100
2023-09-08,81.11,81.71,80.65,80.96,78.76,177,800
2023-09-07,82.07,82.07,80.74,81.33,79.12,240,900
2023-09-06,83.32,84.00,81.92,82.29,80.05,239,900
2023-09-05,85.33,85.33,82.66,83.28,81.02,335,100
2023-09-01,86.83,87.01,85.75,85.94,83.61,211,600
2023-08-31,86.22,87.48,86.22,86.71,84.35,336,900
2023-08-30,85.35,86.75,85.35,86.21,83.87,155,100
2023-08-29,83.74,85.51,83.60,85.46,83.14,149,500
2023-08-28,84.12,84.72,83.84,83.93,81.65,165,700
2023-08-25,84.00,84.46,82.79,83.68,81.41,309,200
2023-08-24,84.62,85.22,83.34,83.53,81.26,237,100
2023-08-23,83.52,86.01,83.52,84.77,82.47,370,100
2023-08-22,81.50,83.47,81.50,83.30,81.04,271,000
2023-08-21,81.53,81.86,80.81,80.82,78.62,235,300
2023-08-18,81.25,82.15,81.25,81.43,79.22,183,800
2023-08-17,83.16,83.29,81.70,81.75,79.53,242,500
2023-08-16,83.51,84.03,82.80,82.84,80.59,243,500
2023-08-15,84.51,84.51,83.37,83.55,81.28,222,600
2023-08-14,84.85,85.09,84.12,84.63,82.33,213,000
2023-08-11,83.88,85.07,82.97,85.02,82.71,321,300
2023-08-10,85.42,85.91,84.20,84.27,81.98,408,900
2023-08-09,85.00,85.01,84.25,84.79,82.49,195,700
2023-08-08,85.20,85.72,84.50,85.23,82.91,274,200
2023-08-07,86.06,87.00,85.47,85.83,83.50,343,500
2023-08-04,87.99,88.39,85.66,85.86,83.53,421,700
2023-08-03,86.31,89.20,85.00,87.62,85.24,591,100
2023-08-02,91.36,91.67,90.66,90.90,88.43,250,800
2023-08-01,92.40,93.23,91.70,92.40,89.89,203,500
2023-07-31,91.52,92.74,91.50,92.69,90.17,250,600
2023-07-28,91.54,91.86,90.84,91.44,88.96,168,600
2023-07-27,92.73,93.12,90.73,90.90,88.43,301,800
2023-07-26,92.52,92.83,90.89,91.73,89.24,239,600
2023-07-25,92.91,93.81,92.44,92.45,89.94,221,600
2023-07-24,93.44,93.57,91.44,93.05,90.52,513,400
2023-07-21,94.82,95.19,93.41,93.42,90.88,273,600
2023-07-20,95.51,96.00,93.25,94.30,91.74,633,500
2023-07-19,96.47,96.77,94.79,96.08,93.47,327,000
2023-07-18,96.99,96.99,95.15,96.62,94.00,267,800
2023-07-17,96.73,97.60,96.31,96.85,94.22,276,800
2023-07-14,98.19,98.59,95.98,96.85,94.22,556,400
2023-07-13,97.00,98.69,96.51,98.39,95.72,720,100
2023-07-12,95.85,96.66,95.46,96.49,93.87,366,200
2023-07-11,95.51,95.66,94.73,95.30,92.71,250,900
2023-07-10,94.30,95.30,94.21,95.28,92.35,259,000
2023-07-07,94.03,95.23,93.85,94.19,91.29,286,500
2023-07-06,95.05,95.71,93.59,94.03,91.14,375,600
2023-07-05,95.12,95.72,94.40,95.31,92.38,494,300
2023-07-03,96.76,96.92,95.23,96.09,93.14,189,100
