Date,Open,High,Low,Close,Volume
2024-05-29,321.09,322.29,315.34,316.93,216,500
2024-05-28,328.33,328.50,324.10,326.24,303,100
2024-05-24,325.31,327.00,322.60,327.00,205,400
2024-05-23,328.70,328.70,321.30,324.06,276,600
2024-05-22,321.71,327.09,321.71,326.98,230,700
2024-05-21,319.21,322.48,317.07,321.78,285,700
2024-05-20,316.24,320.54,316.24,320.16,332,000
2024-05-17,320.74,320.74,317.52,317.89,222,700
2024-05-16,324.00,324.17,319.67,319.86,288,400
2024-05-15,323.00,325.11,322.21,323.87,217,500
2024-05-14,318.39,322.78,317.85,320.98,216,300
2024-05-13,319.10,320.15,315.57,316.00,232,900
2024-05-10,319.04,319.08,314.20,315.80,304,100
2024-05-09,319.04,319.87,315.07,316.50,250,400
2024-05-08,314.94,320.06,312.19,319.95,329,800
2024-05-07,315.48,320.68,314.25,317.87,275,000
2024-05-06,312.15,319.45,311.80,315.79,334,100
2024-05-03,315.65,317.07,308.93,309.59,475,200
2024-05-02,312.23,315.17,303.21,312.71,507,800
2024-05-01,311.61,315.52,303.49,309.05,580,100
2024-04-30,320.00,322.95,304.21,314.56,907,700
2024-04-29,298.45,303.84,298.20,300.01,560,700
2024-04-26,293.50,299.15,292.78,297.21,461,400
2024-04-25,274.36,293.29,271.63,292.53,674,700
2024-04-24,275.28,280.92,274.24,277.53,322,600
2024-04-23,271.55,277.45,271.55,276.56,245,800
2024-04-22,271.74,274.87,267.21,271.63,305,100
2024-04-19,273.03,274.87,266.75,268.07,351,500
2024-04-18,274.00,277.03,271.51,273.03,376,100
2024-04-17,283.52,284.49,275.75,276.14,175,600
2024-04-16,280.65,283.29,278.22,280.42,245,500
2024-04-15,292.32,293.41,281.52,283.00,199,500
2024-04-12,293.85,295.03,287.87,289.68,221,000
2024-04-11,300.24,300.46,292.25,297.54,270,500
2024-04-10,297.38,304.81,296.42,299.91,287,600
2024-04-09,299.42,306.96,299.42,306.17,364,500
2024-04-08,295.11,299.34,293.76,296.87,232,800
2024-04-05,291.91,292.19,287.57,290.38,216,700
2024-04-04,295.78,303.88,291.90,292.96,390,700
2024-04-03,294.08,296.24,291.25,292.75,399,300
2024-04-02,293.99,297.67,292.96,296.50,461,500
2024-04-01,302.59,304.56,298.07,301.00,416,900
2024-03-28,300.24,302.63,298.04,301.44,376,900
2024-03-27,293.15,299.55,292.64,299.16,405,000
2024-03-26,300.00,301.52,291.01,291.38,290,600
2024-03-25,291.40,299.52,291.30,297.94,449,800
2024-03-22,293.87,293.87,290.16,291.44,201,800
2024-03-21,289.02,296.44,287.88,295.06,227,400
2024-03-20,284.93,287.07,278.84,285.81,358,500
2024-03-19,283.98,287.52,283.50,285.19,306,000
2024-03-18,288.53,288.60,283.68,285.97,329,300
2024-03-15,277.50,286.36,277.50,285.86,539,300
2024-03-14,282.08,285.32,279.05,281.77,375,300
2024-03-13,284.07,286.16,282.33,284.50,286,200
2024-03-12,281.11,286.90,278.45,285.44,316,100
2024-03-11,282.30,283.54,279.19,280.23,268,800
2024-03-08,290.47,290.99,282.43,282.59,328,600
2024-03-07,289.42,290.69,285.32,288.59,246,600
2024-03-06,289.25,289.58,283.52,287.27,182,100
2024-03-05,289.76,289.76,282.17,284.54,306,700
