Date,Open,High,Low,Close,Volume
2022-02-25,137.17,141.80,137.08,140.83,1,620,900
2022-02-24,127.00,138.45,126.80,138.21,2,388,600
2022-02-23,133.84,134.84,130.37,130.46,992,100
2022-02-22,129.47,135.35,127.84,133.69,2,152,200
2022-02-18,132.77,133.59,130.73,130.79,1,324,400
2022-02-17,133.03,133.87,131.87,132.43,1,416,400
2022-02-16,131.15,132.65,130.75,132.55,1,434,700
2022-02-15,129.80,132.12,129.34,131.75,1,399,600
2022-02-14,127.90,129.69,127.67,129.68,1,370,000
2022-02-11,127.62,128.79,126.57,128.02,1,035,800
2022-02-10,127.33,128.91,126.67,127.24,740,400
2022-02-09,126.95,128.40,125.48,128.29,746,400
2022-02-08,125.97,127.07,125.01,126.50,771,300
2022-02-07,128.66,128.66,125.69,126.02,1,129,700
2022-02-04,125.43,129.10,125.33,128.26,1,342,800
2022-02-03,122.68,131.48,122.27,126.68,3,049,800
2022-02-02,121.47,124.23,121.34,123.67,1,705,900
2022-02-01,121.20,121.98,119.60,121.07,923,700
2022-01-31,119.07,121.51,119.01,121.01,1,365,700
2022-01-28,117.32,119.38,116.61,119.31,816,900
2022-01-27,117.69,119.25,117.00,117.44,806,300
2022-01-26,119.72,120.38,116.12,117.12,1,371,700
2022-01-25,123.03,123.06,118.58,119.21,960,100
2022-01-24,122.63,124.56,120.07,124.24,1,435,400
2022-01-21,125.04,126.69,124.17,125.07,1,563,000
2022-01-20,127.20,128.44,124.34,124.66,1,429,800
2022-01-19,124.99,128.12,123.00,124.88,1,128,100
2022-01-18,123.96,126.31,123.12,125.41,1,672,800
2022-01-14,122.22,128.04,121.50,126.14,2,018,900
2022-01-13,120.39,121.32,119.15,119.37,1,042,800
2022-01-12,120.38,120.92,119.77,120.39,719,500
2022-01-11,120.83,121.11,119.37,120.00,1,016,500
2022-01-10,118.47,121.22,117.09,121.11,2,009,400
2022-01-07,115.65,119.93,115.24,119.50,1,549,200
2022-01-06,113.00,115.80,112.63,115.05,991,900
