Date,Open,High,Low,Close,Adj Close,Volume
2023-06-06,456.26,457.75,451.34,453.97,448.17,370,700
2023-06-05,458.22,458.50,452.35,454.89,449.08,366,300
2023-06-02,455.04,461.25,454.06,458.86,452.99,507,400
2023-06-01,450.15,454.17,446.86,452.80,447.01,604,500
2023-05-31,448.13,456.68,448.13,454.22,448.41,2,362,400
2023-05-30,450.64,455.80,449.30,451.73,445.96,619,700
2023-05-26,451.62,455.32,445.54,449.96,444.21,524,100
2023-05-25,444.49,451.35,441.06,449.44,443.69,526,800
2023-05-24,448.38,448.72,441.39,441.89,436.24,641,600
2023-05-23,454.65,456.45,448.87,449.98,444.23,435,800
2023-05-22,457.08,459.48,454.85,457.28,451.43,333,600
2023-05-19,459.85,461.00,455.51,457.72,451.87,340,600
2023-05-18,453.54,459.46,452.39,458.51,452.65,360,100
2023-05-17,461.79,461.79,453.93,454.43,448.62,626,900
2023-05-16,459.25,461.90,458.26,459.83,453.95,307,400
2023-05-15,462.32,463.90,459.55,461.88,455.98,338,700
2023-05-12,458.64,462.55,458.27,461.71,455.81,403,700
2023-05-11,459.38,459.38,455.47,458.46,452.60,344,800
2023-05-10,460.78,461.56,454.98,459.30,453.43,449,700
2023-05-09,458.39,460.51,457.04,457.55,451.70,261,900
2023-05-08,456.17,460.33,456.17,458.25,452.39,341,900
2023-05-05,455.91,460.83,455.44,458.12,452.26,329,700
2023-05-04,457.35,458.25,451.68,453.48,447.68,376,100
2023-05-03,462.19,463.13,456.18,456.42,450.59,406,700
2023-05-02,459.61,463.70,456.90,460.72,454.83,687,700
2023-05-01,455.50,462.48,453.96,458.63,452.77,446,000
2023-04-28,452.00,457.09,451.61,454.78,448.97,560,600
2023-04-27,435.49,454.14,435.49,452.98,447.19,823,500
2023-04-26,435.99,437.49,430.03,431.05,425.54,646,900
2023-04-25,446.89,447.21,437.30,437.36,431.77,530,700
2023-04-24,447.06,448.30,445.47,447.76,442.04,469,700
2023-04-21,445.62,448.36,443.21,445.41,439.72,506,600
